ID,required language,position name,work experience,education,salary_lower_bound,salary_upper_bound,company scale,location,series level,company_name,search num
4602,Java,Java开发工程师,3-5year,Bachelor,10,15,500-2000人,Guangzhou,startup (no financing),铂涛旅行,2010000
4603,Java,Java开发工程师,1-3year,junior college,8,16,500-2000人,Guangzhou,startup (no financing),铂涛旅行,2010000
4604,Java,Java开发工程师,1-3year,Bachelor,8,15,500-2000人,Guangzhou,startup (no financing),铂涛旅行,2010000
4605,Java,Java开发工程师,3-5year,Bachelor,8,15,50-150人,Shanghai,developing (A round),铂略咨询,94000
4606,Java,Java开发工程师,1-3year,Bachelor,4,7,50-150人,Changsha,startup (no financing),标普,10900000
4607,Java,Java开发工程师,1-3year,Bachelor,10,15,500-2000人,Wuhan,mature (C round),本来生活网,2180000
4608,Java,java开发工程师,3-5year,junior college,10,20,2000人以上,Hangzhou,listed company,贝因美集团,2250000
4609,Java,Java开发工程师,3-5year,Bachelor,15,25,500-2000人,Shanghai,mature (no financing need),贝泰妮集团,61300
4610,Java,Java开发工程师,3-5year,Bachelor,10,20,500-2000人,Nanjing,listed company,北纬通信,1110000
4611,Java,Java开发工程师,3-5year,Bachelor,15,25,50-150人,Beijing,developing (A round),北京神州微融金融信息服务有限公司,748000
4612,Java,Java开发工程师,3-5year,Bachelor,15,25,15-50人,Beijing,developing (A round),北京戎超科技有限公司,48
4613,Java,Java开发工程师,1-3year,Bachelor,15,18,15-50人,Beijing,developing (A round),北京汽车易生活,334
4614,Java,Java开发工程师,1-3year,junior college,7,14,150-500人,Wuhan,developing (no financing need),北京蒙歌科技有限公司,74
4615,Java,Java开发工程师,3-5year,junior college,9,15,50-150人,Changsha,developing (A round),北京弘达君康健康科技有限公司,90
4616,Java,Java开发工程师,3-5year,Bachelor,15,25,150-500人,Beijing,listed company,北京奥维云网,23100
4617,Java,Java开发工程师,1-3year,Bachelor,8,15,2000人以上,Beijing,listed company,暴风影音,12500000
4618,Java,JAVA开发工程师,3-5year,Bachelor,10,20,150-500人,Nanjing,mature (D round or over),保旺达,22000
4619,Java,Java开发工程师,3-5year,Bachelor,15,25,少于15人,Hangzhou,startup (angel round),宝宝拍拍,5440000
4620,Java,Java开发工程师,3-5year,Bachelor,13,25,15-50人,Shenzhen,startup (no financing need),拜拜科技,2100000
4621,Java,Java开发工程师,3-5year,junior college,9,14,2000人以上,Wuhan,mature (no financing need),佰钧成技术,203000
4622,Java,Java开发工程师,3-5year,junior college,8,15,2000人以上,Nanjing,mature (C round),佰钧成技术,203000
4623,Java,Java开发工程师,5-10year,junior college,14,27,2000人以上,Wuhan,mature (C round),佰钧成技术,203000
4624,Java,Java开发工程师,1-3year,Bachelor,6,12,2000人以上,Wuhan,mature (C round),佰钧成技术,203000
4625,Java,java开发工程师,1-3year,junior college,5,10,15-50人,Hangzhou,developing (A round),百世伽,61
4626,Java,Java开发工程师,1-3year,Bachelor,10,18,2000人以上,Chengdu,mature (no financing need),安邦保险集团,1660000
4627,Java,Java开发工程师,3-5year,junior college,12,16,50-150人,Shenzhen,developing (no financing need),爱商在线,11900
4628,Java,Java开发工程师,3-5year,Bachelor,10,20,15-50人,Hangzhou,startup (angel round),爱赛德科技,30100
4629,Java,Java开发工程师,3-5year,Bachelor,17,30,2000人以上,Beijing,mature (D round or over),爱奇艺,15300000
4630,Java,Java开发工程师,1-3year,Bachelor,10,18,150-500人,Guangzhou,mature (D round or over),爱拍原创,11000000
4631,Java,Java开发工程师,1-3year,Bachelor,8,16,150-500人,Shenzhen,mature (D round or over),爱加密,2060000
4632,Java,Java开发工程师,1-3year,Bachelor,10,20,500-2000人,Shanghai,mature (C round),爱回收,847000
4633,Java,java开发工程师,3-5year,Bachelor,15,25,50-150人,Shenzhen,developing (no financing need),艾诺伊,39600
4634,Java,Java开发工程师,3-5year,junior college,9,18,50-150人,Nanjing,startup (angel round),艾佳生活,1790000
4635,Java,Java开发工程师,3-5year,Bachelor,15,30,500-2000人,Hangzhou,mature (no financing need),阿里巴巴－神马搜索,73400
4636,Java,Java开发工程师,1-3year,junior college,8,12,50-150人,Guangzhou,developing (A round),700BIKE,1260000
4637,Java,Java开发工程师,3-5year,Bachelor,10,20,150-500人,Shanghai,developing (A round),55海淘,3260000
4638,Java,Java开发工程师,1-3year,Bachelor,15,25,500-2000人,Hangzhou,mature (C round),51信用卡管家,1310000
4639,Java,Java开发工程师,3-5year,junior college,12,20,500-2000人,Shenzhen,mature (D round or over),4PX,8780000
4640,Java,Java开发工程师,3-5year,Unlimited,6,10,50-150人,Nanjing,startup (no financing),114票务网,1210000
4641,Java,Java开发高级工程师,3-5year,Bachelor,20,35,150-500人,Shenzhen,developing (A round),中集电商,1850000
4642,Java,Java开发高级工程师,1-3year,junior college,8,12,15-50人,Nanjing,startup (no financing),千雅联游,39
4643,Java,Java开发高级工程师,3-5year,Bachelor,12,24,150-500人,Hangzhou,developing (B round),纳里健康,461000
4644,Java,Java开发高级工程师,3-5year,Bachelor,15,25,2000人以上,Shanghai,mature (D round or over),美团点评,3430000
4645,Java,Java开发高级工程师,5-10year,Bachelor,15,30,15-50人,Shenzhen,developing (A round),联易融linklogis,71
4646,Java,JAVA开发程序员,3-5year,junior college,15,20,150-500人,Hangzhou,developing (B round),草根投资,423000
4647,Java,Java开发/中高级软件工程师,3-5year,Bachelor,12,18,500-2000人,Shenzhen,listed company,深圳新思,839000
4648,Java,Java开发/软件工程师,1-3year,Bachelor,6,12,50-150人,Nanjing,startup (no financing),嵩讯科技,85
4649,Java,Java开发【广州】,1-3year,Bachelor,8,16,2000人以上,Guangzhou,listed company,科大讯飞,10900000
4650,Java,Java开发【广州】,3-5year,Bachelor,8,15,2000人以上,Guangzhou,listed company,安硕信息（amarsoft）,1670
4651,Java,JAVA开发（Web开发方向）工程师,1-3year,Bachelor,8,16,150-500人,Guangzhou,developing (no financing need),大圣科技,1970000
4652,Java,Java开发（web）,3-5year,Bachelor,12,20,150-500人,Shenzhen,developing (no financing need),新浪爱彩,4410000
4653,Java,JAVA开发(J11784),3-5year,junior college,10,20,150-500人,Hangzhou,startup (no financing),吉利集团（易云科技）,26400
4654,Java,Java开发（咨询app）,3-5year,Bachelor,15,30,500-2000人,Shanghai,mature (C round),微盟,5180000
4655,Java,Java开发（长沙）,3-5year,Bachelor,7,14,150-500人,Changsha,mature (C round),海鹚科技,19800
4656,Java,JAVA开发（西安）,1-3year,Bachelor,6,10,500-2000人,Xi'an,listed company,用友金融,2500000
4657,Java,Java开发（西安）,1-3year,junior college,5,9,2000人以上,Xi'an,listed company,上海华腾软件系统有限公司,17200
4658,Java,Java开发（外派到苏州华为，至少统招二本学历）,unlimited,Bachelor,5,10,2000人以上,Suzhou,listed company,深圳易思博软件,24900
4659,Java,Java开发（外派到苏州华为，学历211大学）,unlimited,Bachelor,5,10,2000人以上,Suzhou,listed company,深圳易思博软件,24900
4660,Java,Java开发（前端、大数据、云计算）,5-10year,junior college,10,20,2000人以上,Xi'an,listed company,亿达信息技术有限公司,62800
4661,Java,java开发（可培养）,unlimited,junior college,5,8,500-2000人,Nanjing,startup (no financing),中软高科,309000
4662,Java,Java开发（后台）,3-5year,Bachelor,8,16,150-500人,Changsha,startup (no financing),康通,563000
4663,Java,Java开发(杭州）,3-5year,junior college,10,20,500-2000人,Hangzhou,mature (no financing need),网达软件,407000
4664,Java,JAVA开发（广州、东莞、深圳、珠海）,3-5year,Bachelor,10,20,150-500人,Shenzhen,startup (no financing),海通安恒,26300
4665,Java,Java开发（高薪，阿里背景）,3-5year,junior college,8,13,500-2000人,Wuhan,listed company,立方控股,1380000
4666,Java,Java开发（非外包）,1-3year,junior college,5,7,15-50人,Chengdu,startup (no financing),众鹏科技,84600
4667,Java,java开发（211大学，外派到苏州华为）,unlimited,Bachelor,8,16,2000人以上,Suzhou,listed company,深圳易思博软件,24900
4668,Java,Java开发（2-10年经验）,1-3year,Bachelor,9,18,2000人以上,Guangzhou,mature (no financing need),通力互联,2190000
4669,Java,JAVA开发-杭州,1-3year,Bachelor,8,16,50-150人,Hangzhou,developing (A round),多聚APP,4470000
4670,Java,Java开发-成都,3-5year,Bachelor,10,20,500-2000人,Chengdu,listed company,赢时胜软件,787000
4671,Java,Java开发,1-3year,Unlimited,10,20,15-50人,Shanghai,developing (A round),Ruff,3640000
4672,Java,Java开发,3-5year,junior college,10,15,150-500人,Nanjing,developing (no financing need),ITS,50200000
4673,Java,Java开发,1-3year,junior college,8,12,15-50人,Guangzhou,startup (angel round),足迹信息,5650000
4674,Java,Java开发,3-5year,Bachelor,15,30,500-2000人,Beijing,developing (B round),中汇支付,197000
4675,Java,Java开发,unlimited,Unlimited,6,10,50-150人,Chengdu,developing (no financing need),智诚铭创,34
4676,Java,JAVA开发,1-3year,Bachelor,8,10,15-50人,Guangzhou,developing (A round),至真信息,2100000
4677,Java,java开发,3-5year,Bachelor,15,30,150-500人,Shanghai,mature (C round),掌门1对1在线教育,195000
4678,Java,Java开发,3-5year,Bachelor,6,12,50-150人,Xi'an,developing (A round),云视互动,10100000
4679,Java,Java开发,1-3year,junior college,8,14,50-150人,Xi'an,developing (no financing need),优聚泰元,26
4680,Java,Java开发,1-3year,Bachelor,10,15,15-50人,Guangzhou,startup (angel round),鹰眼数据,2370000
4681,Java,Java开发,3-5year,Bachelor,10,20,150-500人,Shenzhen,developing (A round),引导美,4820000
4682,Java,Java开发,1-3year,Bachelor,3,5,50-150人,Xi'an,developing (A round),银信博荣,96
4683,Java,Java开发,3-5year,junior college,10,15,50-150人,Hangzhou,startup (no financing),银米金服,31600
4684,Java,Java开发,3-5year,Bachelor,20,25,2000人以上,Beijing,mature (no financing need),宜信财富,2430000
4685,Java,Java开发,3-5year,Bachelor,20,35,2000人以上,Beijing,listed company,宜信,11100000
4686,Java,Java开发,3-5year,Bachelor,15,30,2000人以上,Beijing,listed company,宜信,11100000
4687,Java,Java开发,3-5year,Bachelor,15,25,150-500人,Beijing,developing (no financing need),易安财产保险股份有限公司,155000
4688,Java,Java开发,3-5year,Bachelor,10,20,2000人以上,Beijing,listed company,亿阳信通,1190000
4689,Java,Java开发,3-5year,Bachelor,9,18,2000人以上,Wuhan,listed company,亿达信息,1890000
4690,Java,JAVA开发,1-3year,junior college,8,15,50-150人,Guangzhou,developing (B round),亿博信息,1980000
4691,Java,JAVA开发,3-5year,Bachelor,30,50,500-2000人,Shenzhen,startup (no financing),研究和开发大数据平台,11100000
4692,Java,Java开发,unlimited,Bachelor,10,16,2000人以上,Chengdu,mature (no financing need),亚信,6130000
4693,Java,Java开发,3-5year,junior college,6,8,15-50人,Changsha,startup (no financing),亚晟互联,32200
4694,Java,Java开发,3-5year,junior college,10,20,500-2000人,Hangzhou,mature (no financing need),鑫合汇,601000
4695,Java,Java开发,unlimited,Unlimited,15,30,150-500人,Beijing,developing (B round),新东方教育行业研究院,264000
4696,Java,Java开发,5-10year,Bachelor,12,20,50-150人,Wuhan,developing (A round),武汉物易云通网络科技,8770
4697,Java,Java开发,1-3year,Bachelor,6,12,15-50人,Shenzhen,startup (angel round),网融宝,11600
4698,Java,Java开发,1-3year,Bachelor,9,16,50-150人,Hangzhou,startup (no financing),网盟电商,1660000
4699,Java,Java开发,3-5year,junior college,15,25,150-500人,Shanghai,developing (B round),网贷之家,2390000
4700,Java,Java开发,3-5year,Bachelor,15,30,15-50人,Shenzhen,startup (angel round),万屏时代,75
4701,Java,JAVA开发,3-5year,junior college,10,20,2000人以上,Suzhou,mature (D round or over),同程旅游,4370000
4702,Java,JAVA开发,3-5year,Bachelor,9,15,2000人以上,Changsha,mature (D round or over),同程旅游,4370000
4703,Java,JAVA开发,3-5year,junior college,8,15,2000人以上,Changsha,mature (D round or over),同程旅游,4370000
4704,Java,JAVA开发,3-5year,Bachelor,8,16,2000人以上,Shenzhen,mature (no financing need),通力互联,2190000
4705,Java,java开发,5-10year,Bachelor,10,20,2000人以上,Xi'an,mature (no financing need),通力互联,2190000
4706,Java,Java开发,3-5year,junior college,15,25,50-150人,Shanghai,startup (no financing),天会智数,4830000
4707,Java,Java开发,3-5year,Bachelor,13,25,2000人以上,Nanjing,listed company,苏宁云商集团IT总部,1910000
4708,Java,Java开发,3-5year,junior college,7,10,150-500人,Chengdu,startup (no financing),四凯公司,241000
4709,Java,Java开发,3-5year,Bachelor,25,35,150-500人,Shenzhen,developing (no financing need),思奇科技,1670000
4710,Java,Java开发,3-5year,Bachelor,15,25,15-50人,Beijing,listed company,盛世全景,55700
4711,Java,Java开发,1-3year,Bachelor,8,15,15-50人,Changsha,listed company,盛世全景,55700
4712,Java,Java开发,1-3year,Bachelor,4,8,500-2000人,Wuhan,mature (no financing need),神灯财富,1520000
4713,Java,Java开发,3-5year,junior college,13,25,150-500人,Shanghai,developing (A round),什么值得买,18300000
4714,Java,Java开发,unlimited,Bachelor,6,10,150-500人,Guangzhou,developing (no financing need),申迪计算机,82600
4715,Java,JAVA开发,3-5year,Bachelor,15,22,2000人以上,Shenzhen,listed company,上海华腾软件系统有限公司,17200
4716,Java,Java开发,3-5year,junior college,13,18,2000人以上,Shanghai,mature (D round or over),上海安能物流有限公司,265000
4717,Java,Java开发,3-5year,Bachelor,15,30,150-500人,Shenzhen,developing (no financing need),森香,98800
4718,Java,Java开发,5-10year,junior college,17,25,2000人以上,Shenzhen,mature (no financing need),赛意,370000
4719,Java,Java开发,3-5year,junior college,8,12,2000人以上,Shenzhen,mature (no financing need),赛意,370000
4720,Java,Java开发,3-5year,junior college,7,13,2000人以上,Shenzhen,mature (no financing need),赛意,370000
4721,Java,java开发,3-5year,junior college,8,12,2000人以上,Wuhan,mature (no financing need),赛意,370000
4722,Java,Java开发,1-3year,Bachelor,8,16,150-500人,Nanjing,listed company,赛思股份,1150000
4723,Java,java开发,3-5year,Bachelor,8,15,15-50人,Xi'an,startup (no financing),融华科技,2060000
4724,Java,Java开发,1-3year,Bachelor,10,20,2000人以上,Hangzhou,developing (B round),人人行(借贷宝),36300
4725,Java,Java开发,3-5year,junior college,7,10,15-50人,Xi'an,startup (no financing need),勤人信息,5240000
4726,Java,Java开发,3-5year,Bachelor,12,20,150-500人,Shanghai,developing (A round),欧电云,1560000
4727,Java,Java开发,1-3year,Bachelor,8,16,150-500人,Shanghai,developing (A round),欧电云,1560000
4728,Java,Java开发,1-3year,Bachelor,7,14,15-50人,Hangzhou,developing (A round),魔筷科技,23500
4729,Java,Java开发,1-3year,Unlimited,6,12,500-2000人,Nanjing,listed company,魔格,145000
4730,Java,Java开发,1-3year,junior college,9,13,150-500人,Guangzhou,listed company,明动软件,99400
4731,Java,Java开发,3-5year,Bachelor,18,35,2000人以上,Beijing,mature (D round or over),美团点评,3430000
4732,Java,Java开发,1-3year,Bachelor,8,16,500-2000人,Changsha,developing (B round),芒果tv,10000000
